platform,title,brand,category,final_price_usd,initial_price_usd,currency,rating,reviews_count,has_discount,discount_pct,price_band,disc_level
Amazon,JINGCHENGMEI 19 Inch 4U Heavy Duty Vertical Wall Mountable Rack and 125 lb Wall ,JINGCHENGMEI,"[""Electronics"",""Computers & Accessories"",""Computer Accessori",43.99,43.99,USD,4.7,337.0,False,0.0,中高价($30-50),无折扣
Amazon,"Olympia Tools 10"" Locking Sheet Metal C-Clamp, 11-410",Olympia Tools,"[""Tools & Home Improvement"",""Power & Hand Tools"",""Hand Tools",14.99,16.99,USD,4.1,53.0,True,11.771630370806347,低价($5-15),轻度(<15%)
Amazon,Tornado - 20 Inch High Velocity Industrial Wall Fan - 4750 CFM - 3 Speed - 6 FT ,Tornado,"[""Home & Kitchen"",""Heating, Cooling & Air Quality"",""Househol",79.84,99.99,USD,4.7,1929.0,True,20.152015201520143,高价($50-100),中度(15-30%)
Amazon,"LOUTYTUO Seat Cushion Pillow,100% Memory Foam and Washable Cover,for Office Chai",LOUTYTUO,"[""Office Products"",""Office Furniture & Lighting"",""Furniture ",37.89,37.89,USD,4.4,1815.0,False,0.0,中高价($30-50),无折扣
Amazon,"VEVOR 39 Feet Chimney Sweep Kit, w/ 12 Reinforced Nylon Flexible Rods, Ergonomic",VEVOR,"[""Home & Kitchen"",""Heating, Cooling & Air Quality"",""Parts & ",43.99,64.99,USD,4.5,79.0,True,32.312663486690255,中高价($30-50),重度(>30%)
Amazon,Innova Halo Star Leopard3 Disc Golf Driver – Disc Golf Driver (Colors Will Vary),Innova,"[""Sports & Outdoors"",""Sports"",""Leisure Sports & Game Room"",""",20.95,20.95,USD,4.5,5.0,False,0.0,中价($15-30),无折扣
Amazon,Kenmore Pet Friendly Lightweight Bagged Canister Vacuum Cleaner with Extended Te,Kenmore,"[""Home & Kitchen"",""Vacuums & Floor Care"",""Vacuums"",""Canister",259.9,279.99,USD,4.2,9526.0,True,7.175256259152124,超高价(>$100),轻度(<15%)
Amazon,"Gator Cases Pro Series Rotationally Molded 4U Rack Case with Standard 19"" Depth;",Gator,"[""Musical Instruments"",""Studio Recording Equipment"",""Mixers ",199.99,199.99,USD,4.4,160.0,False,0.0,超高价(>$100),无折扣
Amazon,Quip Adult Smart Electric Toothbrush - Sonic Toothbrush with Bluetooth & Rewards,Quip,"[""Health & Household"",""Oral Care"",""Toothbrushes & Accessorie",37.99,44.99,USD,4.3,1315.0,True,15.559013114025339,中高价($30-50),中度(15-30%)
Amazon,"Backpack Strap Mount Quick Clip Mount, 360 Degree Rotation Backpack Clamp Mount ",SKEZN,"[""Electronics"",""Camera & Photo"",""Accessories"",""Tripod & Mono",12.99,12.99,USD,4.7,355.0,False,0.0,低价($5-15),无折扣
Amazon,"YTFGGY Whiteboard Pinstripe Tape 6 Rolls 1/8"" Thin White Board Dry Erase Line Gr",YTFGGY,"[""Office Products"",""Office & School Supplies"",""Writing & Cor",4.99,4.99,USD,4.5,588.0,False,0.0,超低价(<$5),无折扣
Amazon,MITZONE Windshield Washer Nozzle Kit Compatible with 2008-2010 Ford F250 Super D,MITZONE,"[""Automotive"",""Replacement Parts"",""Windshield Wipers & Washe",10.99,10.99,USD,4.1,308.0,False,0.0,低价($5-15),无折扣
Amazon,"Awlstar 1500 LBS 16FT Outdoor Trampoline with Safety Enclosure Net, Backyard Tra",Awlstar,"[""Sports & Outdoors"",""Sports"",""Leisure Sports & Game Room"",""",298.99,399.99,USD,4.2,165.0,True,25.250631265781642,超高价(>$100),中度(15-30%)
Amazon,"Remo PP-0950-BE Emperor Coated Tom Drumhead Pack - 12"", 13"" & 16""",Remo,"[""Musical Instruments"",""Instrument Accessories"",""Drum & Perc",42.5,42.5,USD,4.8,942.0,False,0.0,中高价($30-50),无折扣
Amazon,Stylus Pen anngrowy Stylus Pens Universal Ballpoint Pen 2 in 1 Stylists Pens for,anngrowy,"[""Cell Phones & Accessories"",""Accessories"",""Stylus Pens""]",7.99,9.99,USD,4.4,10229.0,True,20.02002002002002,低价($5-15),中度(15-30%)
Amazon,Machine Washable Medallion Oriental Design Non-Slip Rubberback 5x7 Traditional A,Ottomanson,"[""Home & Kitchen"",""Home Décor Products"",""Rugs, Pads & Protec",39.87,55.24,USD,4.5,14840.0,True,27.824040550325858,中高价($30-50),中度(15-30%)
Amazon,"Amana Tool - 1/8 Dia Spring Collets ER20 (CO-272), Industrial Grade",Amana Tool,"[""Tools & Home Improvement"",""Power & Hand Tools"",""Power Tool",23.49,23.49,USD,4.8,70.0,False,0.0,中价($15-30),无折扣
Amazon,16 Pcs Liners Mats for Shelves EVA Fridge Mats Liners Washable Fridge Covers Pad,Xgunion,"[""Home & Kitchen"",""Kitchen & Dining"",""Storage & Organization",9.98,11.99,USD,4.4,1136.0,True,16.763969974979148,低价($5-15),中度(15-30%)
Amazon,"LIMICAR Trailer Lights, Upgrade IP68 Halo Glow Trailer Light Kit, Brake Stop Tur",LIMICAR,"[""Automotive"",""Exterior Accessories"",""Trailer Accessories"",""",27.99,27.99,USD,4.4,794.0,False,0.0,中价($15-30),无折扣
Amazon,"Swim Kickboard - Swim Float Board for Kids and Adults, Perfect for Beginner Swim",SUOMMO,"[""Sports & Outdoors"",""Sports"",""Water Sports"",""Swimming"",""Tra",9.79,12.99,USD,4.5,23.0,True,24.634334103156284,低价($5-15),中度(15-30%)
Amazon,"mumi Travel Laundry Bag, Moisture and Smell-Proof, Wash Bags Separate Laundry fr",MUMI,"[""Home & Kitchen"",""Storage & Organization"",""Laundry Storage ",24.99,24.99,USD,4.6,358.0,False,0.0,中价($15-30),无折扣
Amazon,M Professional Hybrid 86W Wireless Rechargeable UV LED Nail Curing Lamp Cordless,M,"[""Beauty & Personal Care"",""Foot, Hand & Nail Care"",""Nail Art",120.0,120.0,USD,4.6,146.0,False,0.0,超高价(>$100),无折扣
Amazon,5 Pack Modern Black Door Handles Privacy Door Levers Black Door Knobs Interior H,Onateel,"[""Tools & Home Improvement"",""Hardware"",""Door Hardware & Lock",75.99,82.99,USD,4.7,324.0,True,8.434751174840342,高价($50-100),轻度(<15%)
Amazon,"Hanging File Organizer, 3 Pocket Wall Mount Document Letter Tray Wall File Holde",superbpag,"[""Office Products"",""Office & School Supplies"",""Desk Accessor",29.99,29.99,USD,4.8,716.0,False,0.0,中价($15-30),无折扣
Amazon,"Epson Workforce WF-2930 Wireless All-in-One Printer with Scan, Copy, Fax, Auto D",Epson,"[""Office Products"",""Office Electronics"",""Printers & Accessor",89.99,109.99,USD,4.0,1950.0,True,18.183471224656788,高价($50-100),中度(15-30%)
Amazon,Mini Greenhouse Clips for Hanging - 100Pcs Stainless Steel Clips Green House Acc,Novsix,"[""Patio, Lawn & Garden"",""Gardening & Lawn Care"",""Greenhouses",11.99,11.99,USD,4.2,298.0,False,0.0,低价($5-15),无折扣
Amazon,FLLOBE Quick Push Pop Game Fast Push Bubble Game Console Pop Game Fidget Toys Li,FLLOBE,"[""Toys & Games"",""Novelty & Gag Toys"",""Fidget Toys""]",6.99,9.99,USD,4.0,366.0,True,30.03003003003003,低价($5-15),重度(>30%)
Amazon,"Brentwood MC-109R 1.5 Cup Mini Food Chopper, Red",Brentwood,"[""Home & Kitchen"",""Kitchen & Dining"",""Small Appliances"",""Foo",15.49,19.99,USD,4.4,633.0,True,22.5112556278139,中价($15-30),中度(15-30%)
Amazon,"TCP Global Wet Film Thickness Gauge Comb, 1-80 Mil Scale, Step and notched for P",TCP Global,"[""Industrial & Scientific"",""Test, Measure & Inspect"",""Dimens",19.99,19.99,USD,4.6,401.0,False,0.0,中价($15-30),无折扣
Amazon,"Yottjacky Heated Jacket,Heated Jackets For Men Women,Mens Heated Jacket With Bat",Yottjacky,"[""Clothing, Shoes & Jewelry"",""Sport Specific Clothing"",""Skii",39.99,59.99,USD,4.3,64.0,True,33.33888981496916,中高价($30-50),重度(>30%)
Amazon,"FloorPops Emilia Peel & Stick Floor Tiles, Neutral",FloorPops,"[""Tools & Home Improvement"",""Building Supplies"",""Building Ma",14.9,20.99,USD,4.3,449.0,True,29.013816102906137,低价($5-15),中度(15-30%)
Amazon,Black Rhino - The Comfort Collar Ultra Soft Neoprene Padded Dog Collar for All B,Black Rhino,"[""Pet Supplies"",""Dogs"",""Collars, Harnesses & Leashes"",""Colla",19.99,22.67,USD,4.6,21203.0,True,11.821790913101028,中价($15-30),轻度(<15%)
Amazon,DUMOS Ergonomic Computer Gaming Chair - Home Office Desk with PU Leather Lumbar ,DUMOS,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furnit",69.99,79.99,USD,4.4,401.0,True,12.501562695336919,高价($50-100),轻度(<15%)
Amazon,"VEVOR Folding Adult Tricycle,Adult Folding Trikes, 3 Wheel Cruiser Bike with Lar",VEVOR,"[""Sports & Outdoors"",""Sports"",""Cycling"",""Bikes"",""Folding Bik",179.99,289.99,USD,2.9,35.0,True,37.93234249456878,超高价(>$100),重度(>30%)
Amazon,Duvet Clips - Classic Linen - 20 Colors Available - Double Sided Pin Fasteners -,Primpins,"[""Home & Kitchen"",""Bedding"",""Bedding Accessories"",""Sheet Fas",19.99,21.99,USD,4.5,204.0,True,9.095043201455209,中价($15-30),轻度(<15%)
Amazon,Dritz 1T Grommet Tool for 3/8-Inch Grommets,Dritz,"[""Arts, Crafts & Sewing"",""Sewing"",""Sewing Notions & Supplies",6.75,8.99,USD,4.5,254.0,True,24.91657397107898,低价($5-15),中度(15-30%)
Amazon,"640Pcs Vintage Nature Stickers for Junk Journal Supplies, Retro Flower Butterfly",SIBLYMONA,"[""Arts, Crafts & Sewing"",""Scrapbooking & Stamping"",""Stickers",9.99,9.99,USD,4.7,115.0,False,0.0,低价($5-15),无折扣
Amazon,GEDORE - 4543890 570015 Arc Punch 15 mm,GEDORE,"[""Tools & Home Improvement"",""Power & Hand Tools"",""Hand Tools",22.07,23.5,USD,4.4,523.0,True,6.085106382978722,中价($15-30),轻度(<15%)
Amazon,Digital GPS Speedometer Universal Car HUD Head Up Display Multifunction GPS Spee,WURAWUS,"[""Electronics"",""Car & Vehicle Electronics"",""Car Electronics""",17.99,18.99,USD,3.8,26.0,True,5.265929436545551,中价($15-30),轻度(<15%)
Amazon,Elmer's E842L Carpenter's Interior Wood Filler; 32 Ounce; 1 Quart,Elmer's,"[""Tools & Home Improvement"",""Hardware"",""Adhesives & Sealers""",13.98,13.98,USD,4.6,1052.0,False,0.0,低价($5-15),无折扣
Amazon,"Office Chair Mat for Carpet, 30” x 48” Transparent Desk Chair Mat for Low Pile C",HOMEK,"[""Office Products"",""Office Furniture & Lighting"",""Furniture ",39.95,39.95,USD,4.0,1039.0,False,0.0,中高价($30-50),无折扣
Lazada,DIODA DAMPER DMV 1500 TV POLYTRON NEW ORIGINAL SUPER,TR,"[""Televisi & Video"",""Televisi Digital""]",0.64,0.0,IDR,4.6,27.0,False,0.0,超低价(<$5),无折扣
Lazada,Victus Laptop Gaming HP AMD Ryzen 5 NVIDIA GeForce 8GB / 16GB RAM 512GB SSD Silv,HP,"[""Komputer & Laptop"",""Laptop"",""Laptop Umum""]",1055.936,1123.52,IDR,0.0,0.0,True,6.0153802335517,超高价(>$100),轻度(<15%)
Lazada,Laptop HP 15s-fq5148TU Core i3 UHD 4GB & 8GB RAM 512GB SSD W11 15.6 Inch Intel G,HP,"[""Komputer & Laptop"",""Laptop"",""Laptop Umum""]",390.33599999999996,415.936,IDR,5.0,47.0,True,6.154793045083865,超高价(>$100),轻度(<15%)
Lazada,Printer HP DeskJet 2336 All in One ( Print Scan Copy ) USB / 2377 / 2335 / 1216 ,HP,"[""Pencetak & Monitor"",""Printer"",""Printer Ink Jet""]",56.32,63.36,IDR,5.0,177.0,True,11.11111111111111,高价($50-100),轻度(<15%)
Lazada,"RODA KOPER, RODA PENGGANTI, RODA DOUBLE WHEEL, RODA PUTAR 360",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",4.16,0.0,IDR,5.0,2.0,False,0.0,超低价(<$5),无折扣
Lazada,TAS KOPER TROLI Lucu ANAK PEREMPUAN GARSEL HARGA GROSIR,Garsel Fashion,"[""Tas & Travel"",""Tas Anak"",""Koper""]",10.559999999999999,0.0,IDR,4.0,4.0,False,0.0,低价($5-15),无折扣
Lazada,"Roda Koper Double Wheel Kanan Kiri Cocok Uk. Koper 18, 20, 22, 24",No Brand,"[""Tas & Travel"",""Tas Anak"",""Koper""]",6.72,9.6,IDR,5.0,3.0,True,30.0,低价($5-15),重度(>30%)
Lazada,(400gr) TAS BELANJA - TAS TROLI - TAS LIPAT - TAS TROLI BELANJA - TAS RODA - TAS,No Brand,"[""Tas & Travel"",""Tas Anak"",""Koper""]",1.728,0.0,IDR,0.0,0.0,False,0.0,超低价(<$5),无折扣
Lazada,"HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",2.752,0.0,IDR,4.6,15.0,False,0.0,超低价(<$5),无折扣
Lazada,WIWA Tas Travel Bag Koper Selempang Anak Spiderman Ukuran Besar,No Brand,"[""Tas & Travel"",""Tas Anak"",""Koper""]",6.3999999999999995,0.0,IDR,4.9,56.0,False,0.0,低价($5-15),无折扣
Lazada,"HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",2.752,0.0,IDR,4.6,15.0,False,0.0,超低价(<$5),无折扣
Lazada,"HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",2.752,0.0,IDR,4.6,15.0,False,0.0,超低价(<$5),无折扣
Lazada,TRANSISTOR MD1803DFX BODI BESAR SUPER ORIGINAL  BARU,TR,"[""Televisi & Video"",""Televisi Digital""]",0.96,0.0,IDR,5.0,21.0,False,0.0,超低价(<$5),无折扣
Lazada,TRANSISTOR TR TT2140 NEW ORIGINAL,TR,"[""Televisi & Video"",""Televisi Digital""]",0.7999999999999999,0.0,IDR,4.6,17.0,False,0.0,超低价(<$5),无折扣
Lazada,TRANSISTOR TR D5024 ORIGINAL NEW ( BODI KECIL),TR,"[""Televisi & Video"",""Televisi Digital""]",0.64,0.0,IDR,4.8,45.0,False,0.0,超低价(<$5),无折扣
Lazada,TRANSISTOR TR D2499 NEW ORIGINAL SUPER,TR,"[""Televisi & Video"",""Televisi Digital""]",0.768,0.0,IDR,4.8,21.0,False,0.0,超低价(<$5),无折扣
Lazada,"GACUN 4 KABEL LCD/LED MK4 130WAT (50"") ORIGINAL GACUN",TR,"[""Televisi & Video"",""Televisi Digital""]",3.1999999999999997,0.0,IDR,5.0,6.0,False,0.0,超低价(<$5),无折扣
Lazada,Tinta Printer HP Original 682 Hitam Black / Twin Pack / Cartridge Asli Official,HP,"[""Pencetak & Monitor"",""Tinta Printer"",""Kartrid Tinta""]",19.648,0.0,IDR,4.9,298.0,False,0.0,中价($15-30),无折扣
Lazada,"HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",2.752,0.0,IDR,4.6,15.0,False,0.0,超低价(<$5),无折扣
Lazada,"AS RODA, BAUT RODA KOPER,RIVET TAS, BESI RODA KOPER",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",0.16,0.0,IDR,5.0,1.0,False,0.0,超低价(<$5),无折扣
Lazada,Tas Travel Anak - Travel Bag Koper Selempang Winnie the Pooh Ukuran Besar - WIWA,No Brand,"[""Tas & Travel"",""Tas Anak"",""Koper""]",4.4159999999999995,6.3999999999999995,IDR,4.9,298.0,True,31.0,超低价(<$5),重度(>30%)
Lazada,Trunki Ride on Luggage - Tas Koper Duduk Anak,elc,"[""Tas & Travel"",""Tas Anak"",""Koper""]",63.936,0.0,IDR,0.0,0.0,False,0.0,高价($50-100),无折扣
Lazada,"HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",2.752,0.0,IDR,4.6,15.0,False,0.0,超低价(<$5),无折扣
Lazada,TROLI RODA 3 SEKOLAH SD SMP TROLI LIPAT BAHAN PVC IMPORT SERBAGUNA,No Brand,"[""Tas & Travel"",""Tas Anak"",""Koper""]",14.073599999999999,27.52,IDR,0.0,0.0,True,48.86046511627907,低价($5-15),重度(>30%)
Lazada,Bontoy Strap Leather Cream,Bontoy,"[""Tas & Travel"",""Tas Anak"",""Koper""]",6.3999999999999995,0.0,IDR,0.0,0.0,False,0.0,低价($5-15),无折扣
Lazada,Onlan Set Tas Koper Anak Motif Karakter LAKI LAKI  Gambar JAGOAN SUPER Dan MOBIL,Onlan,"[""Tas & Travel"",""Tas Anak"",""Koper""]",11.456,25.599999999999998,IDR,4.8,92.0,True,55.25,低价($5-15),重度(>30%)
Lazada,Trunki Ride on Kids Suitcase Terrance Pink,Trunki,"[""Tas & Travel"",""Tas Anak"",""Koper""]",57.535999999999994,0.0,IDR,0.0,0.0,False,0.0,高价($50-100),无折扣
Lazada,WIWA Tas Travel Bag Koper Selempang Anak Spiderman Ukuran Besar,No Brand,"[""Tas & Travel"",""Tas Anak"",""Koper""]",6.3999999999999995,0.0,IDR,4.9,56.0,False,0.0,低价($5-15),无折扣
Lazada,Transparant Airbag Laser Case for X XS XR MAX 11 12 13 14 Plus Pro Max,No Brand,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Casi",0.605376,1.5999999999999999,IDR,4.9,783.0,True,62.163999999999994,超低价(<$5),重度(>30%)
Lazada,TRANSISTOR NEW ORIGINAL MD1803DFH KECIL ( 1 BUAH ),TR,"[""Televisi & Video"",""Televisi Digital""]",0.7999999999999999,0.0,IDR,3.8,8.0,False,0.0,超低价(<$5),无折扣
Lazada,TRANSISTOR TR C6090 NEW ORIGINAL,TR,"[""Televisi & Video"",""Televisi Digital""]",1.024,0.0,IDR,4.6,5.0,False,0.0,超低价(<$5),无折扣
Lazada,TRANSISTOR TR C5296 NEW SUPER ORIGINAL,TR,"[""Televisi & Video"",""Televisi Digital""]",1.024,0.0,IDR,4.8,24.0,False,0.0,超低价(<$5),无折扣
Lazada,Tinta Printer HP Original 682 Warna Tri Color / Twin Pack / Combo 2 Pack / Cartr,HP,"[""Pencetak & Monitor"",""Tinta Printer"",""Kartrid Tinta""]",19.648,0.0,IDR,4.9,297.0,False,0.0,中价($15-30),无折扣
Lazada,Victus Laptop Gaming HP AMD Ryzen 5 NVIDIA GeForce 8GB / 16GB RAM 512GB SSD Silv,HP,"[""Komputer & Laptop"",""Laptop"",""Laptop Umum""]",927.9359999999999,1023.9359999999999,IDR,0.0,0.0,True,9.375585974123384,超高价(>$100),轻度(<15%)
Lazada,Victus Laptop Gaming HP AMD Ryzen 5 NVIDIA GeForce 16GB RAM 1TB SSD Silver / Whi,HP,"[""Komputer & Laptop"",""Laptop"",""Laptop Gaming""]",1299.136,1356.7359999999999,IDR,0.0,0.0,True,4.245483277513084,超高价(>$100),轻度(<15%)
Lazada,Little X eight Lucy Waist Bag,LittleX8,"[""Tas & Travel"",""Tas Anak"",""Koper""]",17.2736,0.0,IDR,0.0,0.0,False,0.0,中价($15-30),无折扣
Lazada,TAS KOPER TROLI Lucu ANAK PEREMPUAN GARSEL HARGA GROSIR,Garsel Fashion,"[""Tas & Travel"",""Tas Anak"",""Koper""]",10.559999999999999,0.0,IDR,4.0,4.0,False,0.0,低价($5-15),无折扣
Lazada,Trunki Ride on Luggage - Tas Koper Duduk Anak,elc,"[""Tas & Travel"",""Tas Anak"",""Koper""]",76.73599999999999,0.0,IDR,0.0,0.0,False,0.0,高价($50-100),无折扣
Lazada,Onlan Set Tas Koper Anak Motif Karakter LAKI LAKI  Gambar JAGOAN SUPER Dan MOBIL,Onlan,"[""Tas & Travel"",""Tas Anak"",""Koper""]",11.456,25.599999999999998,IDR,4.8,92.0,True,55.25,低价($5-15),重度(>30%)
Lazada,"HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",2.752,0.0,IDR,4.6,15.0,False,0.0,超低价(<$5),无折扣
Lazada,Little X eight Ghadi Waist Bag,LittleX8,"[""Tas & Travel"",""Tas Anak"",""Koper""]",17.2736,0.0,IDR,0.0,0.0,False,0.0,中价($15-30),无折扣
Lazada,"AS RODA, BAUT RODA KOPER,RIVET TAS, BESI RODA KOPER",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",0.16,0.0,IDR,5.0,1.0,False,0.0,超低价(<$5),无折扣
Lazada,Justice Girls Mermaid Rolling Luggage - Tas Anak Perempuan,Justice,"[""Tas & Travel"",""Tas Anak"",""Koper""]",36.4192,38.336,IDR,0.0,0.0,True,5.000000000000006,中高价($30-50),轻度(<15%)
Lazada,"RODA KOPER VIBER, RODA KOPER , RODA DOBLE WHEEL, RODA PUTAR 360",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",4.16,0.0,IDR,5.0,4.0,False,0.0,超低价(<$5),无折扣
Lazada,TRANSISTOR TR D2498 NEW ORIGINAL,TR,"[""Televisi & Video"",""Televisi Digital""]",0.768,0.0,IDR,5.0,2.0,False,0.0,超低价(<$5),无折扣
Lazada,"GACUN 4 KABEL LCD/LED MK4 130 WAT (50"") GACUN ORIGINAL",TR,"[""Televisi & Video"",""Televisi Digital""]",3.2319999999999998,0.0,IDR,0.0,0.0,False,0.0,超低价(<$5),无折扣
Lazada,Beauty Case Hello Kitty Type 202 Size 10 Inch Koper Mini Good Quality Polo Fans,No Brand,"[""Tas & Travel"",""Tas Anak"",""Koper""]",9.664,12.543999999999999,IDR,5.0,1.0,True,22.959183673469383,低价($5-15),中度(15-30%)
Lazada,"HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",2.752,0.0,IDR,4.6,15.0,False,0.0,超低价(<$5),无折扣
Lazada,TAS KOPER TROLI Lucu ANAK PEREMPUAN GARSEL HARGA GROSIR,Garsel Fashion,"[""Tas & Travel"",""Tas Anak"",""Koper""]",19.2,0.0,IDR,4.0,4.0,False,0.0,中价($15-30),无折扣
Lazada,Onlan Set Koper dan Lunch Bag Anak Bahan Sponge Tahan Air Motif Anak Perempuan -,Onlan,"[""Tas & Travel"",""Tas Anak"",""Koper""]",11.456,22.4,IDR,4.9,34.0,True,48.857142857142854,低价($5-15),重度(>30%)
Lazada,"AS RODA, BAUT RODA KOPER,RIVET TAS, BESI RODA KOPER",Tidak Ada Merk,"[""Tas & Travel"",""Tas Anak"",""Koper""]",0.16,0.0,IDR,5.0,1.0,False,0.0,超低价(<$5),无折扣
Lazada,Onlan Set Tas Koper Anak Motif Karakter LAKI LAKI  Gambar JAGOAN SUPER Dan MOBIL,Onlan,"[""Tas & Travel"",""Tas Anak"",""Koper""]",11.456,25.599999999999998,IDR,4.8,92.0,True,55.25,低价($5-15),重度(>30%)
Lazada,Onlan Set Tas Koper Anak Laki Laki dan Lunch Bag Bahan Kain Sponge Tahan Air,Onlan,"[""Tas & Travel"",""Tas Anak"",""Koper""]",11.2,25.599999999999998,IDR,4.9,28.0,True,56.25,低价($5-15),重度(>30%)
Lazada,Micro Luggage Eazy Violet - Tas Koper Ride On Anak (ungu),Mothercare,"[""Tas & Travel"",""Tas Anak"",""Koper""]",236.736,0.0,IDR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,เครื่องกรองน้ำดื่ม 6 ขั้นตอน รุ่น น้ำแร่ (Mineral) พร้อมอุปกรณ์ครบชุด (พร้อมคู่ม,No Brand,"[""เครื่องใช้ไฟฟ้าขนาดใหญ่"",""เครื่องกรองน้ำ""]",11.732000000000001,24.892,THB,4.8,3152.0,True,52.86839145106861,低价($5-15),重度(>30%)
Lazada,REGULATOR TV GACUN 21 INCH ORIGINAL GACUN,TR,"[""Televisi & Video"",""Televisi Digital""]",1.5999999999999999,0.0,IDR,4.8,18.0,False,0.0,超低价(<$5),无折扣
Lazada,"GACUN 4 KABEL LCD/LED MK 4 65WAT (35"") ORIGINAL GACUN",TR,"[""Televisi & Video"",""Televisi Digital""]",2.7199999999999998,0.0,IDR,5.0,11.0,False,0.0,超低价(<$5),无折扣
